sep=,
8,5630,4.0,1154400407
8,5669,3.0,1154465385
8,5989,3.5,1154400444
8,6378,3.0,1154400191
8,6874,5.0,1154465296
8,7143,3.5,1154400294
8,7361,4.0,1154465367
8,8533,2.5,1154400471
8,8873,4.0,1154465499
8,32587,3.5,1154465243
8,33493,4.5,1154400263
8,34162,3.5,1154400423
8,40819,3.5,1154473264
8,43556,3.5,1154473022
8,44004,3.0,1154473017
9,17,4.0,938628337
9,36,5.0,938629110
9,318,4.0,938628966
9,515,4.0,938628577
9,534,5.0,938628337
9,608,5.0,938628843
9,1059,5.0,938629250
9,1357,4.0,938628655
9,1411,3.0,938628655
9,1584,4.0,938629341
9,1682,5.0,938628690
9,1721,3.0,938629470
9,2028,4.0,938629341
9,2140,4.0,938629747
9,2268,3.0,938629053
9,2278,4.0,938628897
9,2294,2.0,938629250
9,2391,4.0,939122916
9,2427,2.0,938629681
9,2501,4.0,938628966
9,2571,5.0,938628450
9,2762,4.0,938627748
10,50,5.0,942766420
10,318,4.0,942766515
10,345,4.0,942766603
10,735,4.0,942766974
10,1089,3.0,942766420
10,1127,4.0,942767328
10,1197,4.0,942767258
10,1200,4.0,942767258
10,1220,3.0,942767328
10,1291,4.0,942767258
10,1423,4.0,942766420
10,1499,3.0,942766845
10,1690,3.0,942766679
10,1719,5.0,942766472
10,1923,5.0,942766515
10,2344,5.0,942766991
10,2410,2.0,942767328
10,2571,5.0,942766515
10,2827,3.0,942766251
10,2841,4.0,942766029
10,2890,4.0,942765978
10,2926,5.0,942767121
10,3005,3.0,942766059
11,50,5.0,1391658537
11,126,4.0,1391657561
11,296,5.0,1391658423
11,785,3.5,1391656845
11,1027,4.5,1391658634
11,1408,5.0,1391658667
11,2042,3.5,1391657376
11,2762,3.0,1391658583
11,5669,3.0,1391658601
11,26614,5.0,1391658574
11,51084,4.0,1391657605
11,71211,3.5,1391657720
11,79132,4.0,1391658115
11,80906,3.0,1391658137
11,81562,3.5,1391658218
11,91500,4.5,1391658311
11,91548,4.0,1391658270
11,96861,4.0,1391657924
11,104841,5.0,1391658157
12,253,3.0,968045587
12,538,3.0,968045438
12,673,1.0,968045732
12,737,3.0,968045764
12,1032,2.0,968045561
12,1197,1.0,955407153
12,1220,5.0,955407153
12,1235,5.0,968045354
12,1374,1.0,968045475
12,1639,2.0,968045438
12,2259,2.0,955407153
12,2460,4.0,968045680
12,2668,2.0,968045764
12,3146,2.0,968045732
12,3176,3.0,968045649
12,3298,4.0,968045529
12,3408,4.0,968045379
12,3770,3.0,968045619
12,3780,2.0,968045619
12,3793,5.0,968045232
12,3798,4.0,968045232
12,3801,3.0,968045198
12,3825,5.0,968045142
12,3829,2.0,968045106
12,3841,2.0,968045074
12,3861,3.0,968045015
12,3864,3.0,968045015
12,3869,2.0,968044981
12,3873,3.0,968044981
12,3885,3.0,968044949
12,6184,4.0,968045173
13,47,2.5,1331380914
13,277,4.0,1331379348
13,318,4.5,1331380029
13,362,4.5,1331379479
13,524,3.5,1331379485
13,531,4.0,1331379483
13,590,4.0,1331380062
13,919,3.5,1331380871
13,1259,4.0,1331380814
13,1918,3.0,1331379386
13,2355,4.0,1331380741
13,2572,3.5,1331379777
13,2762,3.0,1331380765
13,2908,3.0,1331379494
13,3114,3.0,1331380738
13,3255,3.5,1331379342
13,3624,3.0,1331379574
13,4310,4.5,1331379506
13,4718,3.5,1331379530
13,4886,3.5,1331380834
13,5989,4.0,1331380785
13,7361,4.0,1331380159
13,54286,3.5,1331380782
13,64614,4.5,1331380830
13,78499,4.0,1331380725
13,88125,4.5,1331380390
14,594,1.0,976243997
14,1721,3.0,976243912
14,2355,2.0,976244179
14,2628,3.0,976243933
14,2716,3.0,976244313
14,2724,3.0,976244524
14,3114,4.0,976244591
14,3175,5.0,976244313
14,3623,3.0,976244423
14,3986,3.0,976244107
15,1,2.0,997938310
15,5,4.5,1093070098
15,10,3.0,1093028290
15,14,2.5,1166586286
15,17,3.0,997939404
15,21,4.5,1058249528
15,25,3.0,1033345172
15,34,3.0,997938310
15,39,2.5,1093028334
15,47,5.0,1054449816
15,52,2.5,1093070271
15,70,0.5,1093070467
15,94,3.0,1166587063
15,101,4.0,1134522072
15,107,2.0,1166586594
15,111,5.0,997938500
15,123,4.0,997938358
15,145,3.5,1134521543
15,150,3.0,997939380
15,157,2.0,1052896975
15,161,3.0,1093028319
15,163,2.0,1166586021
15,165,3.0,1093028183
15,172,1.0,1093070329
15,176,4.0,1046209579
15,185,2.0,1052896916
15,196,2.0,1093070170
15,208,1.5,1193435482
15,215,4.5,1054449903
15,223,4.0,997939415
15,230,1.0,1033345068
15,232,4.0,1033345227
15,235,4.0,997939415
15,246,5.0,997938656
15,252,2.0,1093070318
15,260,5.0,997938437
15,288,2.0,1093028372
15,293,5.0,997938567
15,300,4.0,1054449869
15,307,4.0,997938894
15,316,3.0,1052896866
15,318,2.0,997938727
15,329,1.5,1093028255
15,339,2.5,1122576622
15,344,2.0,1093028220
15,353,3.0,1093070088
15,356,1.0,1058250631
15,364,4.0,997939065
15,370,3.5,1122576670
15,372,3.0,1465793100
15,377,4.0,1033344267
15,382,3.5,1166586661
15,431,4.0,1132469126
15,435,1.0,1093070102
15,441,4.0,997938322
15,454,3.0,1093028323
15,466,2.5,1134521456
15,474,3.0,1093028384
15,481,3.0,1166586748
15,485,0.5,1093070332
15,500,3.0,1035258747
15,509,2.0,1093028389
15,524,2.5,1166586387
15,535,3.0,1033345148
15,540,1.5,1240203835
15,543,3.0,1093070381
15,551,2.0,997939055
15,556,3.5,1361078504
15,574,3.0,1141391972
15,587,1.0,1093028322
15,589,4.0,997938451
15,592,4.0,997939162
15,594,2.5,1245021392
15,608,5.0,997938500
15,628,2.5,1093070326
15,648,4.0,1093028231
15,665,3.0,997939348
15,680,2.0,1052896867
15,720,3.0,1033345122
15,733,3.5,1093028260
15,745,3.0,997938288
15,750,4.0,997938438
15,778,4.0,1054450167
15,784,2.5,1093070207
15,786,0.5,1093028395
15,799,3.0,1136904835
15,802,1.0,1128274713
15,804,3.5,1134522085
15,836,2.0,1166586995
15,858,5.0,997938703
15,899,5.0,1058250570
15,904,5.0,997938346
15,909,4.0,997939604
15,911,4.0,1058250459
15,913,4.0,1416119525
15,916,1.0,1128274460
15,920,3.5,1093070090
15,923,5.0,997938727
15,926,3.0,1044219825
15,953,3.0,997938800
15,1020,2.0,1166586619
15,1036,4.0,997938528
15,1047,2.5,1348976598
15,1060,4.0,1054450184
15,1079,4.0,997937239
15,1088,2.0,1122576683
15,1092,2.5,1193436089
15,1094,4.0,1033345199
15,1097,4.0,997938466
15,1101,3.0,1093070163
15,1127,4.0,997939162
15,1136,2.5,1128274586
15,1148,3.0,997938288
15,1173,3.0,1193435335
15,1178,3.0,997938771
15,1183,2.0,1443384910
15,1189,3.5,1361078481
15,1196,5.0,997938438
15,1198,4.0,997939111
15,1200,4.0,997938528
15,1203,4.0,997938784
15,1206,5.0,997938438
15,1208,5.0,997938822
15,1210,5.0,997938466
15,1212,3.0,1166586696
15,1214,4.0,997938203
15,1217,2.0,1055439440
15,1219,3.0,997938203
15,1221,5.0,997938712
15,1223,4.0,997938288
15,1228,4.0,997938800
15,1231,4.0,1054450216
15,1234,4.0,1054450238
15,1240,3.0,997938451
15,1244,5.0,997938151
15,1247,5.0,997938171
15,1249,3.0,997938500
15,1251,3.0,997938749
15,1254,3.5,1345398347
15,1259,3.0,997938917
15,1262,1.5,1134521651
15,1264,3.0,997938162
15,1266,4.0,997939360
15,1270,5.0,997938451
15,1276,2.5,1054450208
15,1281,1.0,1063565335
15,1284,3.0,1345397986
15,1288,4.0,1163876491
15,1290,3.0,1035258608
15,1293,4.0,997938894
15,1302,3.0,1093070459
15,1304,3.0,1040205753
15,1320,3.0,1134521497
15,1334,2.0,1052896916
15,1342,2.0,1033345050
15,1358,1.0,997938500
15,1370,3.0,1093070198
15,1380,2.5,1166586012
15,1387,4.0,1040205754
15,1393,3.5,1058250612
15,1396,4.0,1055439459
15,1407,5.0,997938219
15,1464,4.0,997938391
15,1476,3.0,1134522057
15,1483,3.0,1193435343
15,1485,3.0,1093070397
15,1502,1.5,1425876701
15,1513,2.0,1033344937
15,1527,1.0,1052896819
15,1544,1.0,1093070319
15,1552,1.5,1134521507
15,1562,1.5,1166586212
15,1573,4.0,997938476
15,1584,4.0,1052896685
15,1597,2.0,1134521585
15,1610,3.0,1040205754
15,1616,3.0,1166587214
15,1625,4.0,997938391
15,1639,4.0,1054449877
15,1645,3.0,997938413
15,1653,3.0,1052896685
15,1673,3.0,1033345299
15,1680,3.0,1166586583
15,1689,4.5,1465880892
15,1694,3.0,997938879
15,1717,4.0,1166586533
15,1721,1.5,1093028339
15,1729,1.0,1033344286
15,1735,0.5,1166981862
15,1748,4.0,997938451
15,1753,1.0,1349622617
15,1777,2.0,1134521514
15,1784,3.0,1033345287
15,1805,3.0,997938391
15,1810,2.5,1166587162
15,1827,4.0,997938676
15,1834,3.5,1058250734
15,1845,4.0,1052897012
15,1860,4.0,997939439
15,1876,2.0,1134521539
15,1883,4.0,1052897043
15,1895,2.5,1469330584
15,1904,3.5,1075142949
15,1912,5.0,1033345241
15,1917,2.0,1052896916
15,1923,4.5,1054449908
15,1950,3.0,1058249502
15,1953,3.0,997938528
15,1955,4.5,1338698424
15,1961,3.5,1093028404
15,1964,3.0,997938372
15,1994,2.5,1166586228
15,2000,3.0,1052896975
15,2005,4.0,997938630
15,2010,3.0,1052896685
15,2012,1.0,1046209705
15,2019,4.5,1134521638
15,2025,2.0,1465881239
15,2041,2.0,1033344732
15,2058,2.5,1166586203
15,2064,4.5,1338698431
15,2100,2.0,997938603
15,2108,4.5,1058250482
15,2124,2.0,1033345050
15,2133,3.5,1166587080
15,2140,3.0,1052896819
15,2150,3.0,997937311
15,2161,3.0,997938630
15,2174,4.0,997938603
15,2194,4.0,1040205754
15,2232,4.0,997938466
15,2248,3.5,1054449665
15,2269,2.5,1465881227
15,2278,2.5,1134521675
15,2288,3.0,1052896740
15,2291,3.0,997939439
15,2302,3.5,1093070399
15,2311,2.0,1052896916
15,2318,4.5,1054449678
15,2324,2.0,997939328
15,2333,3.0,1033344795
15,2336,2.0,1033344772
15,2351,1.0,1044347881
15,2355,2.0,997939055
15,2360,2.0,997937311
15,2369,1.0,1033344752
15,2378,3.0,997937311
15,2391,3.0,997938567
15,2396,2.0,997938162
15,2406,3.5,1458506447
15,2413,4.5,1425875796
15,2427,3.0,1040205754
15,2439,2.0,997939328
15,2455,3.5,1166586146
15,2478,4.0,1122576699
15,2501,3.0,997938760
15,2505,0.5,1122576701
15,2539,2.5,1465880194
15,2542,1.0,997939415
15,2568,0.5,1469330735
15,2572,5.0,1033344641
15,2575,3.0,1033344772
15,2580,3.0,997939393
15,2585,1.0,1033344865
15,2598,1.5,1166587193
15,2600,3.0,1033344995
15,2617,1.0,1093070339
15,2628,2.5,1093028374
15,2648,3.0,997938219
15,2671,4.0,997939653
15,2683,1.0,1033344657
15,2692,3.0,997938151
15,2700,3.0,1033344958
15,2702,1.5,1122576707
15,2707,3.0,1033344663
15,2710,1.0,1033344702
15,2713,1.0,1033344834
15,2717,3.5,1465793437
15,2722,2.0,1033344732
15,2726,2.5,1054450195
15,2759,1.0,1033344752
15,2762,1.0,997938500
15,2769,2.0,997937762
15,2791,4.0,997939008
15,2797,4.0,997938603
15,2819,3.0,997938567
15,2841,2.0,1033344958
15,2871,4.0,997939144
15,2890,4.0,1054450160
15,2908,1.0,997938879
15,2915,1.5,1345397822
15,2918,4.0,1054449710
15,2947,5.0,1040205655
15,2952,1.0,1054449851
15,2973,4.0,997939623
15,2983,4.0,997938576
15,2987,4.0,997939144
15,2993,4.0,1345381197
15,3000,4.0,997939086
15,3005,1.0,1033344702
15,3007,2.5,1361078485
15,3010,4.0,997938727
15,3020,3.0,1166586681
15,3033,4.0,1052896867
15,3044,3.0,1058250603
15,3060,4.0,1052896975
15,3081,1.0,1033344958
15,3083,5.0,997938310
15,3101,4.0,997937311
15,3107,3.0,1316395917
15,3113,2.0,1166587025
15,3128,4.0,997938931
15,3134,1.0,1044347881
15,3147,1.0,997939415
15,3150,3.0,1245361773
15,3157,1.0,1033344970
15,3168,2.5,1338698402
15,3174,1.0,1033344865
15,3176,2.0,997938413
15,3182,2.0,997937726
15,3210,5.0,1054449670
15,3225,1.0,997938046
15,3250,2.0,1034544351
15,3255,2.0,1134521644
15,3261,4.0,1058250521
15,3265,4.0,1345397753
15,3267,3.0,1063565307
15,3273,1.0,997937890
15,3285,2.0,1416119608
15,3298,4.0,1033344702
15,3301,4.0,1044348420
15,3316,1.5,1416119948
15,3318,3.0,997937986
15,3328,4.0,997937748
15,3361,3.0,1054449689
15,3386,3.0,997938391
15,3408,2.0,1033344772
15,3418,1.0,1040205754
15,3429,3.0,997938310
15,3448,2.5,1193436085
15,3462,1.5,1063565329
15,3476,4.5,1465881233
15,3481,5.0,997937748
15,3489,2.0,1166586405
15,3504,4.0,997938810
15,3510,2.0,1033344795
15,3527,3.0,1052896819
15,3535,1.0,997937822
15,3538,1.5,1096005190
15,3552,2.0,1465880183
15,3556,3.0,997937786
15,3569,4.0,997937682
15,3577,3.5,1465954636
15,3598,3.0,997937762
15,3618,2.0,997937876
15,3624,2.0,1122576735
15,3633,4.0,1345381200
15,3635,3.5,1345397811
15,3639,2.0,1345397721
15,3683,4.0,997938800
15,3717,1.0,1163876415
15,3730,5.0,997938346
15,3742,2.5,1082220261
15,3747,2.0,997937700
15,3752,1.0,997937971
15,3763,2.0,1122576740
15,3785,4.0,997937822
15,3787,3.0,997937795
15,3793,2.0,997937808
15,3798,2.0,997937999
15,3801,3.0,997938372
15,3825,1.0,997938015
15,3827,2.5,1134522068
15,3854,3.0,1240203682
15,3863,2.0,997937860
15,3882,4.0,997937890
15,3893,1.0,997937860
15,3897,3.0,997937700
15,3911,2.0,997937427
15,3943,3.0,997937860
15,3949,5.0,997937413
15,3956,1.0,997937986
15,3968,2.5,1425876021
15,3977,3.0,997937848
15,3981,1.0,1033344924
15,3984,4.0,1338698406
15,3987,4.0,997937961
15,3989,3.0,997937700
15,3993,1.0,997937902
15,3996,5.0,997937413
15,3999,3.0,997937459
15,4006,3.0,1052896916
15,4010,2.0,1033345087
15,4014,2.0,1044348492
15,4017,4.0,997937413
15,4019,2.0,1416119589
15,4021,3.0,997937427
15,4023,2.0,997937442
15,4027,3.0,997937606
15,4030,2.0,997937459
15,4034,4.0,997937413
15,4037,3.0,997938372
15,4055,1.0,1033344023
15,4066,4.0,997938994
15,4082,1.0,1034544351
15,4121,3.0,1033344307
15,4148,1.0,997938035
15,4158,2.0,997937459
15,4167,1.0,997937986
15,4210,4.5,1061496845
15,4225,1.0,997937762
15,4232,3.0,997939162
15,4238,3.0,997937986
15,4246,2.0,997937713
15,4262,3.0,1120209753
15,4271,4.0,997937762
15,4302,5.0,997937808
15,4308,2.0,1033343955
15,4321,2.0,997939193
15,4343,1.0,997937949
15,4351,3.0,1349048073
15,4367,1.0,997937374
15,4370,1.0,997937822
15,4378,3.0,1033343955
15,4381,2.0,997937346
15,4386,1.0,997937384
15,4410,3.0,997939653
15,4447,1.5,1096005216
15,4450,2.0,1054774846
15,4489,4.5,1345397842
15,4571,3.0,997938617
15,4623,4.0,997937575
15,4639,1.0,1033344625
15,4642,1.5,1469330631
15,4654,1.0,997937551
15,4666,1.0,997937539
15,4678,4.0,997937519
15,4700,2.0,997937366
15,4713,4.0,997937494
15,4719,2.0,1374637779
15,4723,3.5,1054449465
15,4728,4.0,1044348492
15,4734,1.0,1044348420
15,4744,1.0,1039243705
15,4816,3.0,1166586875
15,4844,2.0,1044348492
15,4873,5.0,1040206368
15,4881,1.5,1054449340
15,4888,3.0,1054449355
15,4896,1.0,1040206325
15,4902,2.0,1033343828
15,4914,4.0,1465880321
15,4963,4.0,1044348382
15,4974,2.0,1349622574
15,4979,5.0,1033343841
15,4993,5.0,1033343815
15,5000,3.5,1443385401
15,5010,4.5,1054449333
15,5015,1.0,1033344055
15,5060,1.5,1054450221
15,5071,5.0,1044348382
15,5075,4.0,1033344006
15,5120,3.0,1345397962
15,5135,4.0,1044348382
15,5171,0.5,1416119747
15,5219,1.0,1033343934
15,5222,2.0,1122925555
15,5254,1.0,1033343866
15,5269,4.5,1240203827
15,5283,3.0,1033343934
15,5293,3.0,1033343841
15,5298,2.5,1367800223
15,5308,2.5,1465794274
15,5319,3.5,1054449455
15,5346,3.5,1465954627
15,5363,1.0,1033343901
15,5377,4.0,1096005096
15,5388,2.0,1166586831
15,5400,3.0,1039243048
15,5416,1.5,1096005195
15,5419,1.0,1039243069
15,5445,5.0,1033344034
15,5458,1.0,1033344374
15,5463,1.0,1033344188
15,5477,5.0,1033344357
15,5481,2.0,1033344374
15,5502,1.0,1033344129
15,5507,1.0,1033344145
15,5515,4.0,1033344401
15,5528,1.0,1033344334
15,5553,2.0,1035258747
15,5577,2.5,1054513297
15,5618,1.5,1084489317
15,5630,1.5,1055439475
15,5662,4.0,1035258564
15,5673,3.5,1075142963
15,5791,2.0,1039242955
15,5809,3.0,1052906939
15,5872,3.0,1166587383
15,5893,5.0,1040205624
15,5903,2.0,1357110234
15,5945,1.0,1096005111
15,5954,1.0,1084489297
15,5957,4.5,1075143302
15,5968,3.0,1040205624
15,5991,1.0,1096005123
15,6003,1.5,1096005130
15,6025,3.0,1046209643
15,6059,2.0,1416119908
15,6157,0.5,1416119690
15,6188,3.5,1416119611
15,6218,0.5,1096005101
15,6281,1.0,1163876393
15,6287,0.5,1425876025
15,6299,2.5,1075142952
15,6327,4.0,1084489307
15,6333,3.0,1052896685
15,6373,2.0,1134522002
15,6378,3.0,1122576748
15,6385,1.5,1084489293
15,6440,3.5,1054449659
15,6464,2.5,1056617566
15,6503,2.5,1134521973
15,6537,2.5,1058249457
15,6547,1.0,1061496761
15,6586,3.0,1416119958
15,6620,1.5,1082220241
15,6650,3.5,1120209771
15,6711,3.5,1065197251
15,6773,1.0,1465881072
15,6787,5.0,1120209297
15,6820,2.5,1067797435
15,6867,3.5,1093981691
15,6873,1.0,1096005187
15,6875,1.0,1096005180
15,6885,1.0,1465954640
15,6934,1.5,1338699263
15,6942,3.0,1088621558
15,6947,1.0,1347936706
15,6957,4.0,1222576385
15,6975,4.0,1093028559
15,6979,3.0,1257734253
15,7003,2.0,1367800233
15,7008,3.5,1240203970
15,7028,3.5,1132469120
15,7090,3.0,1120209290
15,7132,3.0,1096005056
15,7147,1.5,1088621484
15,7156,3.0,1120209458
15,7173,0.5,1416119886
15,7254,1.0,1166587408
15,7293,1.0,1093028019
15,7323,2.0,1222576372
15,7327,1.5,1082220223
15,7348,2.0,1093028001
15,7371,1.0,1097770844
15,7438,0.5,1093981610
15,7445,1.5,1416119694
15,7458,1.5,1166587430
15,7487,1.5,1240203696
15,7569,3.5,1345397687
15,7698,3.0,1345381192
15,7925,3.0,1096005042
15,8264,4.0,1465793979
15,8361,4.0,1093027865
15,8368,1.5,1163876352
15,8464,3.0,1416119547
